"dis_loss_real","dis_acc_real","dis_loss_fake","dis_acc_fake","gen_gan_loss","gen_gan_acc"
"0.4692193269729614","0.875","0.739973247051239","0.0625","0.6920782923698425","0.0"
"0.6385732889175415","0.2708333432674408","0.7585258483886719","0.0625","0.6919148564338684","0.0"
"0.4540267288684845","0.875","0.7593101859092712","0.0625","0.6915992498397827","0.0"
"0.4532696604728699","0.875","0.7514541745185852","0.0625","0.6921132206916809","0.0"
"0.3824840784072876","0.9375","0.7525919675827026","0.0625","0.6903834939002991","0.0"
"0.4006328582763672","0.9375","0.7216147184371948","0.0625","0.6925020813941956","0.0"
"0.39788973331451416","0.9375","0.734991192817688","0.0625","0.691490888595581","0.0"
"0.4434511065483093","0.8125","0.7211540937423706","0.0625","0.6951909065246582","0.0"
"0.4416038393974304","0.875","0.7242424488067627","0.0625","0.6942638754844666","0.0"
"0.3578570485115051","0.9375","0.7094428539276123","0.0625","0.6955039501190186","0.0"
"0.3645455539226532","0.9375","0.8234467506408691","0.0625","0.6988258361816406","0.0"
"0.5844011902809143","0.2916666567325592","0.8363267183303833","0.0625","0.7004632949829102","0.0"
"0.3795906901359558","0.9375","0.7052565813064575","0.0625","0.7025903463363647","0.0"
"0.2856139838695526","0.9375","0.7137774229049683","0.0625","0.7017196416854858","0.0"
"0.38070303201675415","0.9375","0.6974451541900635","0.0625","0.7058664560317993","0.0"
"0.2990989685058594","0.9375","0.731827974319458","0.0625","0.7134597301483154","0.0"
"0.3024369180202484","0.9375","0.7159432172775269","0.0625","0.713813304901123","0.0"
"0.31908249855041504","0.9375","0.7986739873886108","0.0625","0.7180585861206055","0.0"
"0.2899235785007477","0.9375","0.7163519859313965","0.0625","0.722968578338623","0.0"
"0.3543001413345337","0.9375","0.6951690316200256","0.0625","0.7273389101028442","0.0"
"0.3913428783416748","0.875","0.7184774279594421","0.0625","0.7272706627845764","0.0"
"0.5552406907081604","0.2916666567325592","0.6379000544548035","0.0625","0.7367279529571533","0.0"
"0.3260561227798462","0.9375","0.6905521154403687","0.0625","0.7305269241333008","0.0"
"0.31089475750923157","0.9375","0.6818318367004395","0.0625","0.746442973613739","0.0"
"0.2557770013809204","0.9375","0.6733160614967346","0.0625","0.7454646825790405","0.0"
"0.26065728068351746","0.9375","0.6830551624298096","0.0625","0.7543994188308716","0.0"
"0.2644622325897217","0.9375","0.6875179409980774","0.0625","0.7772679328918457","0.0"
"0.2884596288204193","0.9375","0.6816156506538391","0.0625","0.7697687745094299","0.0"
"0.2853314280509949","0.9375","0.6727517247200012","0.0625","0.7837904691696167","0.0"
"0.2825600504875183","0.875","0.7437528371810913","0.0625","0.7927234172821045","0.0"
"0.24932822585105896","0.9375","0.808973491191864","0.0625","0.8028117418289185","0.0"
"0.4903319180011749","0.3125","0.7773836851119995","0.0625","0.8190468549728394","0.0"
"0.21875232458114624","0.9375","0.6446677446365356","0.0625","0.8288412690162659","0.0"
"0.2514241337776184","0.9375","0.6678482890129089","0.0625","0.8393715620040894","0.0"
"0.20281434059143066","0.9375","0.7294390797615051","0.0625","0.8794887065887451","0.0"
"0.2946960926055908","0.9375","0.6615396738052368","0.0625","0.8583142757415771","0.0"
"0.2619082033634186","0.9375","0.6399281620979309","0.0625","0.8724632859230042","0.0"
"0.3212363123893738","0.875","0.7540984153747559","0.0625","0.8604228496551514","0.0"
"0.27342599630355835","0.9375","0.6356574296951294","0.0625","0.9009767174720764","0.0"
"0.26225823163986206","0.9375","0.640519380569458","0.0625","0.8775826096534729","0.0"
"0.21619001030921936","0.9375","0.6323835849761963","0.0625","0.9281964302062988","0.0"
"0.4684549868106842","0.3125","0.7359247207641602","0.0625","0.9403764009475708","0.0"
"0.2041279375553131","0.9375","0.5913366675376892","0.0625","0.9722225666046143","0.0"
"0.24099698662757874","0.9375","0.6082031726837158","0.0625","0.9656462669372559","0.0"
"0.2517094612121582","0.875","0.6698718070983887","0.0625","0.9885456562042236","0.0"
"0.2262694239616394","0.9375","0.5727150440216064","0.0625","0.9654825925827026","0.0"
"0.21305051445960999","0.9375","0.6212069988250732","0.0625","1.0236247777938843","0.0"
"0.19204378128051758","0.9375","0.5593648552894592","0.0625","1.0281671285629272","0.0"
"0.25319817662239075","0.875","0.5741548538208008","0.0625","1.0442519187927246","0.0"
"0.25289541482925415","0.9375","0.613449215888977","0.0625","1.0837725400924683","0.0"
"0.24366797506809235","0.875","0.5445613265037537","0.0625","1.0383796691894531","0.0"
"0.4182240068912506","0.3125","0.5456054210662842","0.0625","1.104261875152588","0.0"
"0.21099796891212463","0.9375","0.615088939666748","0.0625","1.08974027633667","0.0"
"0.18404008448123932","0.9375","0.5922842025756836","0.0625","1.1190412044525146","0.0"
"0.21189701557159424","0.9375","0.578666090965271","0.0625","1.1633377075195312","0.0"
"0.1312156468629837","0.9375","0.665287971496582","0.0625","1.1997168064117432","0.0"
"0.14170151948928833","0.9375","0.5587195158004761","0.0625","1.1790462732315063","0.0"
"0.20130904018878937","0.9375","0.5468813180923462","0.0625","1.2292441129684448","0.0"
"0.14596454799175262","0.9375","0.5287638902664185","0.0625","1.2490884065628052","0.0"
"0.19764813780784607","0.9375","0.576696515083313","0.0625","1.316230297088623","0.0"
"0.1870158314704895","0.9375","0.5676647424697876","0.0625","1.3382186889648438","0.0"
"0.38184666633605957","0.3125","0.6072091460227966","0.0625","1.4207907915115356","0.0"
"0.2075919210910797","0.9375","0.5405901670455933","0.0625","1.3938486576080322","0.0"
"0.19807177782058716","0.9375","0.4977404475212097","0.0625","1.3281056880950928","0.0"
"0.18695290386676788","0.875","0.5614252090454102","0.0625","1.4240262508392334","0.0"
"0.10639561712741852","0.9375","0.5355647802352905","0.0625","1.47683846950531","0.0"
"0.1681775152683258","0.9375","0.5454593896865845","0.0625","1.48546302318573","0.0"
"0.16649901866912842","0.9375","0.4846179187297821","0.0625","1.5133610963821411","0.0"
"0.20554225146770477","0.9375","0.6058945655822754","0.0625","1.540046215057373","0.0"
"0.16407907009124756","0.9375","0.5475119352340698","0.0625","1.536064624786377","0.0"
"0.1370152235031128","0.9375","0.4921647608280182","0.0625","1.560285210609436","0.0"
"0.4234672486782074","0.2708333432674408","0.5821579694747925","0.0625","1.5739073753356934","0.0"
"0.13762152194976807","0.9375","0.5198242664337158","0.0625","1.693455696105957","0.0"
"0.15546655654907227","0.9375","0.5373433232307434","0.0625","1.6997931003570557","0.0"
"0.18227121233940125","0.875","0.5132064819335938","0.0625","1.6850285530090332","0.0"
"0.1841038465499878","0.9375","0.4914809465408325","0.0625","1.7956700325012207","0.0"
"0.21769902110099792","0.875","0.5386187434196472","0.0625","1.6676502227783203","0.0"
"0.14008450508117676","0.9375","0.5721803903579712","0.0625","1.70387864112854","0.0"
"0.14997240900993347","0.875","0.4669879674911499","0.0625","1.867763638496399","0.0"
"0.12486635148525238","0.9375","0.5148313045501709","0.0625","1.8220053911209106","0.0"
"0.1625560224056244","0.9375","0.50177001953125","0.0625","1.9257925748825073","0.0"
"0.42027226090431213","0.3125","0.4189079999923706","0.0625","1.988889455795288","0.0"
"0.14038589596748352","0.9375","0.5145610570907593","0.0625","1.8908007144927979","0.0"
"0.09752992540597916","0.9375","0.45396238565444946","0.0625","2.0083587169647217","0.0"
"0.17342334985733032","0.875","0.5183085203170776","0.0625","1.894594430923462","0.0"
"0.08720846474170685","0.9375","0.5140210390090942","0.0625","2.170553684234619","0.0"
"0.13632836937904358","0.9375","0.46156173944473267","0.0625","2.109351634979248","0.0"
"0.16756048798561096","0.9375","0.44135960936546326","0.0625","2.1652932167053223","0.0"
"0.1750020682811737","0.9375","0.49035197496414185","0.0625","1.913358449935913","0.0"
"0.1623222827911377","0.9375","0.4161381721496582","0.0625","2.2552244663238525","0.0"
"0.15078479051589966","0.9375","0.49053025245666504","0.0625","2.1646182537078857","0.0"
"0.4512058198451996","0.3125","0.4663880169391632","0.0625","2.2142300605773926","0.0"
"0.05494700372219086","0.9375","0.4474048912525177","0.0625","2.176372528076172","0.0"
"0.09711353480815887","0.9375","0.4768393039703369","0.0625","2.0697646141052246","0.0"
"0.11206494271755219","0.9375","0.4075548052787781","0.0625","2.1074581146240234","0.0"
"0.09115241467952728","0.9375","0.49145805835723877","0.0625","2.2542991638183594","0.0"
"0.10661573708057404","0.9375","0.3955341577529907","0.0625","2.2219035625457764","0.0"
"0.0922594666481018","0.9375","0.4788898825645447","0.0625","2.191804885864258","0.0"
"0.08354593813419342","0.9375","0.39680615067481995","0.0625","2.2734408378601074","0.0"
"0.08636930584907532","0.9375","0.45680177211761475","0.0625","2.3690903186798096","0.0"
"0.12000368535518646","0.9375","0.44464510679244995","0.0625","2.412081718444824","0.0"
"0.5162511467933655","0.3125","0.49185895919799805","0.0625","2.475029945373535","0.0"
"0.08853605389595032","0.9375","0.49427515268325806","0.0625","2.4413561820983887","0.0"
"0.08603580296039581","0.9375","0.39314740896224976","0.0625","2.493056058883667","0.0"
"0.09096653014421463","0.9375","0.4333435297012329","0.0625","2.5088491439819336","0.0"
"0.11072096228599548","0.9375","0.4379637837409973","0.0625","2.5825648307800293","0.0"
"0.1296425461769104","0.9375","0.48293977975845337","0.0625","2.4692611694335938","0.0"
"0.13252781331539154","0.9375","0.42464563250541687","0.0625","2.5787928104400635","0.0"
"0.06850529462099075","0.9375","0.4965929388999939","0.0625","2.6583821773529053","0.0"
"0.1224391907453537","0.9375","0.47970497608184814","0.0625","2.5012011528015137","0.0"
"0.08347217738628387","0.9375","0.4470754563808441","0.0625","2.5670859813690186","0.0"
"0.5590389370918274","0.3125","0.4947451651096344","0.0625","2.5740556716918945","0.0"
"0.03809665888547897","0.9375","0.4860782027244568","0.0625","2.457736015319824","0.0"
