"dis_loss_real","dis_acc_real","dis_loss_fake","dis_acc_fake","gen_gan_loss","gen_gan_acc"
"0.29891064763069153","0.9375","1.1692352294921875","0.0625","0.6861721277236938","0.0"
"0.5271295309066772","0.3541666567325592","1.1638691425323486","0.0625","0.6806033849716187","0.0"
"0.2040361613035202","0.9375","1.249302625656128","0.0625","0.6773601770401001","0.0"
"0.21045491099357605","0.9375","1.1307733058929443","0.0625","0.6746784448623657","0.0"
"0.23010492324829102","0.9375","1.0600900650024414","0.0625","0.6717639565467834","0.0"
"0.29441210627555847","0.9375","1.1268064975738525","0.0625","0.670899510383606","0.0"
"0.24688416719436646","0.9375","1.1070621013641357","0.0625","0.674501895904541","0.0"
"0.22721433639526367","0.9375","1.0126676559448242","0.0625","0.6706218719482422","0.0"
"0.2759382724761963","0.9375","1.0141570568084717","0.0625","0.6700304746627808","0.0"
"0.27044904232025146","0.9375","1.0167534351348877","0.0625","0.6720302104949951","0.0"
"0.2331293523311615","0.9375","0.9057925343513489","0.0625","0.6746661067008972","0.0"
"0.5444777011871338","0.3541666567325592","0.9718179106712341","0.0625","0.6745701432228088","0.0"
"0.25599080324172974","0.9375","0.998045802116394","0.0625","0.6700607538223267","0.0"
"0.24884037673473358","0.9375","1.0505430698394775","0.0625","0.6821212768554688","0.0"
"0.2836807668209076","0.9375","0.927060067653656","0.0625","0.686776340007782","0.0"
"0.3096582889556885","0.9375","0.9402093887329102","0.0625","0.6881897449493408","0.0"
"0.3043442964553833","0.9375","0.9987800717353821","0.0625","0.6848218441009521","0.0"
"0.29215365648269653","0.9375","1.0148640871047974","0.0625","0.703850507736206","0.0"
"0.29010623693466187","0.9375","0.8637728691101074","0.0625","0.7088714241981506","0.0"
"0.2168206125497818","0.9375","0.8393059372901917","0.0625","0.7025663256645203","0.0"
"0.2744894325733185","0.9375","0.7975989580154419","0.0625","0.7140204906463623","0.0"
"0.5397983193397522","0.3541666567325592","0.8331484794616699","0.0625","0.7097422480583191","0.0"
"0.25297921895980835","0.9375","0.8594221472740173","0.0625","0.7204309105873108","0.0"
"0.22927021980285645","0.9375","0.7798203825950623","0.0625","0.7210724949836731","0.0"
"0.24515414237976074","0.9375","0.8571699261665344","0.0625","0.7393761277198792","0.0"
"0.25424665212631226","0.9375","0.8109383583068848","0.0625","0.7376088500022888","0.0"
"0.23733285069465637","0.9375","0.7906930446624756","0.0625","0.7362663745880127","0.0"
"0.28757786750793457","0.9375","0.8158882260322571","0.0625","0.742842435836792","0.0"
"0.2711067795753479","0.9375","0.811809241771698","0.0625","0.7562883496284485","0.0"
"0.26968154311180115","0.9375","0.7941058874130249","0.0625","0.7695327401161194","0.0"
"0.2573399245738983","0.9375","0.7175917625427246","0.0625","0.7497432231903076","0.0"
"0.5000734925270081","0.3541666567325592","0.7380272746086121","0.0625","0.7516761422157288","0.0"
"0.23784536123275757","0.9375","0.8036535978317261","0.0625","0.7809333205223083","0.0"
"0.24216808378696442","0.9375","0.7480913996696472","0.0625","0.7800991535186768","0.0"
"0.2831907868385315","0.9375","0.7695266008377075","0.0625","0.7804961800575256","0.0"
"0.33084815740585327","0.9375","0.7599421739578247","0.0625","0.7860943675041199","0.0"
"0.3303341269493103","0.9375","0.6835128664970398","0.0625","0.8059059381484985","0.0"
"0.24958190321922302","0.9375","0.7823033928871155","0.0625","0.7916380763053894","0.0"
"0.23939618468284607","0.9375","0.7705765962600708","0.0625","0.809322714805603","0.0"
"0.2501765787601471","0.9375","0.6819252967834473","0.0625","0.8140690326690674","0.0"
"0.3292434513568878","0.9375","0.7109975814819336","0.0625","0.817833423614502","0.0"
"0.5067384243011475","0.3541666567325592","0.6820967197418213","0.0625","0.8260624408721924","0.0"
"0.2556491494178772","0.9375","0.7203705906867981","0.0625","0.8359017372131348","0.0"
"0.23097378015518188","0.9375","0.6984246969223022","0.0625","0.8402162790298462","0.0"
"0.2654411792755127","0.9375","0.7364197969436646","0.0625","0.8371340036392212","0.0"
"0.2446233481168747","0.9375","0.6569234132766724","0.0625","0.8505778908729553","0.0"
"0.312641978263855","0.9375","0.7211810946464539","0.0625","0.8562082052230835","0.0"
"0.29741430282592773","0.9375","0.6297256946563721","0.0625","0.8697635531425476","0.0"
"0.21453966200351715","0.9375","0.7283542156219482","0.0625","0.8889323472976685","0.0"
"0.27577048540115356","0.9375","0.736781120300293","0.0625","0.9034072160720825","0.0"
"0.21859173476696014","0.9375","0.6484419107437134","0.0625","0.8916983604431152","0.0"
"0.4401623010635376","0.3541666567325592","0.6170680522918701","0.0625","0.9000499248504639","0.0"
"0.21792253851890564","0.9375","0.6060321927070618","0.0625","0.9008830189704895","0.0"
"0.26824504137039185","0.9375","0.628917932510376","0.0625","0.9100569486618042","0.0"
"0.21000713109970093","0.9375","0.6429206728935242","0.0625","0.92867112159729","0.0"
"0.23505976796150208","0.9375","0.5980325937271118","0.0625","0.9508079290390015","0.0"
"0.17968279123306274","0.9375","0.6169984340667725","0.0625","0.9712960720062256","0.0"
"0.20501014590263367","0.9375","0.615601658821106","0.0625","0.9722679853439331","0.0"
"0.23808668553829193","0.9375","0.6317166686058044","0.0625","0.9660336971282959","0.0"
"0.21143189072608948","0.9375","0.6370406746864319","0.0625","0.997753381729126","0.0"
"0.23909571766853333","0.9375","0.6486080288887024","0.0625","0.9970872402191162","0.0"
"0.448162704706192","0.3541666567325592","0.5765497088432312","0.0625","0.9920828342437744","0.0"
"0.26522672176361084","0.9375","0.5979571342468262","0.0625","1.029458999633789","0.0"
"0.207105815410614","0.9375","0.6263900995254517","0.0625","1.0184013843536377","0.0"
"0.2689691483974457","0.9375","0.5858979225158691","0.0625","1.0153770446777344","0.0"
"0.29181909561157227","0.9375","0.6145310401916504","0.0625","1.0519750118255615","0.0"
"0.18949320912361145","0.9375","0.5877401828765869","0.0625","1.055176854133606","0.0"
"0.20249608159065247","0.9375","0.5748636722564697","0.0625","1.017758846282959","0.0"
"0.18722069263458252","0.9375","0.6434876918792725","0.0625","1.0842273235321045","0.0"
"0.20171141624450684","0.9375","0.6125156879425049","0.0625","1.0564196109771729","0.0"
"0.2073269486427307","0.9375","0.5697224140167236","0.0625","1.083544135093689","0.0"
"0.42865505814552307","0.3541666567325592","0.6016929149627686","0.0625","1.1285134553909302","0.0"
"0.1939379721879959","0.9375","0.5807622671127319","0.0625","1.0765905380249023","0.0"
"0.15177305042743683","0.9375","0.5461496710777283","0.0625","1.0990040302276611","0.0"
"0.17894062399864197","0.9375","0.6397711038589478","0.0625","1.10239839553833","0.0"
"0.22701525688171387","0.9375","0.6029869318008423","0.0625","1.151066541671753","0.0"
"0.20768114924430847","0.9375","0.5604474544525146","0.0625","1.163252353668213","0.0"
"0.20757196843624115","0.9375","0.5509319305419922","0.0625","1.1864975690841675","0.0"
"0.1457451730966568","0.9375","0.5999876856803894","0.0625","1.1285367012023926","0.0"
"0.2084764838218689","0.9375","0.5312749743461609","0.0625","1.1745272874832153","0.0"
"0.25044164061546326","0.9375","0.5786073803901672","0.0625","1.197776436805725","0.0"
"0.40012654662132263","0.3541666567325592","0.5907695293426514","0.0625","1.188337802886963","0.0"
"0.19255965948104858","0.9375","0.5845585465431213","0.0625","1.1648012399673462","0.0"
"0.3318083882331848","0.9375","0.5082554221153259","0.0625","1.195840835571289","0.0"
"0.118183434009552","0.9375","0.5527690649032593","0.0625","1.1420514583587646","0.0"
"0.165860116481781","0.9375","0.5742770433425903","0.0625","1.2543790340423584","0.0"
"0.1591772437095642","0.9375","0.5334733724594116","0.0625","1.205566644668579","0.0"
"0.19865790009498596","0.9375","0.4843757748603821","0.0625","1.2429819107055664","0.0"
"0.2110188603401184","0.9375","0.5497167110443115","0.0625","1.246643304824829","0.0"
"0.2262600213289261","0.9375","0.4853460192680359","0.0625","1.193403720855713","0.0"
"0.15823447704315186","0.9375","0.5149551033973694","0.0625","1.2895687818527222","0.0"
"0.3635134994983673","0.3541666567325592","0.5101937651634216","0.0625","1.268497109413147","0.0"
"0.15890288352966309","0.9375","0.529288649559021","0.0625","1.3011047840118408","0.0"
"0.16331151127815247","0.9375","0.5120877027511597","0.0625","1.3278567790985107","0.0"
"0.19493746757507324","0.9375","0.5195003151893616","0.0625","1.3078429698944092","0.0"
"0.15617580711841583","0.9375","0.5670140385627747","0.0625","1.3768634796142578","0.0"
"0.09559132158756256","0.9375","0.4831051826477051","0.0625","1.3423197269439697","0.0"
"0.13135793805122375","0.9375","0.4934008717536926","0.0625","1.4222661256790161","0.0"
"0.17007926106452942","0.9375","0.48870712518692017","0.0625","1.3957979679107666","0.0"
"0.16649726033210754","0.9375","0.4909946918487549","0.0625","1.3678603172302246","0.0"
"0.13954731822013855","0.9375","0.4999610185623169","0.0625","1.423168420791626","0.0"
"0.4019010066986084","0.3541666567325592","0.4917951822280884","0.0625","1.3986583948135376","0.0"
"0.09814321249723434","0.9375","0.4861677885055542","0.0625","1.4396837949752808","0.0"
